State,Denominator,"Prevalence Estimates per 1,000 Children",Lower CI,Upper CI,Prevalence Range,Show Lower and Upper CI,Year,Data Set
Alaska,117985,11.9,,,10 to <20,No,2019,Special Education Child Count
Alaska,116990,12.7,,,10 to <20,No,2020,Special Education Child Count
Alaska,117240,13.4,,,10 to <20,No,2021,Special Education Child Count
Alaska,117973,14.2,,,10 to <20,No,2022,Special Education Child Count
Arizona,45322,6.5,,,<10,No,2000,ADDM Network*
Arizona,45113,6.2,,,<10,No,2002,ADDM Network*
Arizona,13620,9.8,,,<10,No,2004,ADDM Network*
Arizona,41650,12.1,,,10 to <20,No,2006,ADDM Network*
Arizona,32601,15.6,,,10 to <20,No,2008,ADDM Network*
Arizona,33768,15.7,,,10 to <20,No,2010,ADDM Network*
Arizona,32615,15.1,,,10 to <20,No,2012,ADDM Network*
Arizona,24952,14,,,10 to <20,No,2014,ADDM Network*
Arizona,17656,16,,,10 to <20,No,2016,ADDM Network*
Arizona,13313,24.9,,,20 to <30,No,2018,ADDM Network*
Arizona,13118,27.4,,,20 to <30,No,2020,ADDM Network*
Arizona,6709,31.3,,,30+,No,2022,ADDM Network*
Arizona,274759,3.3,,,<10,No,2000,Medicaid
Arizona,312970,3.7,,,<10,No,2001,Medicaid
Arizona,373705,3.9,,,<10,No,2002,Medicaid
Arizona,432277,4,,,<10,No,2003,Medicaid
Arizona,458585,4.3,,,<10,No,2004,Medicaid
Arizona,475755,4.9,,,<10,No,2005,Medicaid
Arizona,472700,7.8,,,<10,No,2006,Medicaid
Arizona,479757,8.6,,,<10,No,2007,Medicaid
Arizona,510208,9,,,<10,No,2008,Medicaid
Arizona,576963,9.5,,,<10,No,2009,Medicaid
Arizona,526254,11.3,,,10 to <20,No,2010,Medicaid
Arizona,580628,11.9,,,10 to <20,No,2011,Medicaid
Arizona,616380,12.5,,,10 to <20,No,2012,Medicaid
Arizona,613027,13.9,,,10 to <20,No,2013,Medicaid
Arizona,721405,15.4,,,10 to <20,No,2016,Medicaid
Arizona,722361,17,,,10 to <20,No,2017,Medicaid
Arizona,709026,19.2,,,10 to <20,No,2018,Medicaid
Arizona,702750,21,,,20 to <30,No,2019,Medicaid
Arizona,695871,22,,,20 to <30,No,2020,Medicaid
Arizona,738541,22.2,,,20 to <30,No,2021,Medicaid
Arizona,772617,24.4,,,20 to <30,No,2022,Medicaid
Arizona,1573,19.3,,,10 to <20,No,2011,National Survey of Children's Health†
Arizona,2912,31.5,,,30+,No,2020,National Survey of Children's Health†
Arizona,1416,43.2,,,30+,No,2022,National Survey of Children's Health†
Arizona,804559,1.3,,,<10,No,2000,Special Education Child Count
Arizona,835126,1.5,,,<10,No,2001,Special Education Child Count
Arizona,853801,1.9,,,<10,No,2002,Special Education Child Count
Arizona,920714,2.2,,,<10,No,2003,Special Education Child Count
Arizona,948234,2.6,,,<10,No,2004,Special Education Child Count
Arizona,1000752,3.1,,,<10,No,2005,Special Education Child Count
Arizona,967743,3.9,,,<10,No,2006,Special Education Child Count
Arizona,984666,4.4,,,<10,No,2007,Special Education Child Count
Arizona,983587,5.1,,,<10,No,2008,Special Education Child Count
Arizona,984294,6,,,<10,No,2009,Special Education Child Count
Arizona,980187,6.8,,,<10,No,2010,Special Education Child Count
Arizona,986805,7.6,,,<10,No,2011,Special Education Child Count
Arizona,993616,8.2,,,<10,No,2012,Special Education Child Count
Arizona,1007136,8.8,,,<10,No,2013,Special Education Child Count
Arizona,1019375,9.3,,,<10,No,2014,Special Education Child Count
Arizona,1019034,9.8,,,<10,No,2015,Special Education Child Count
Arizona,1033143,10.4,,,10 to <20,No,2016,Special Education Child Count
Arizona,1016873,11.4,,,10 to <20,No,2017,Special Education Child Count
Arizona,1039606,12.2,,,10 to <20,No,2018,Special Education Child Count
Arizona,1048882,12.9,,,10 to <20,No,2019,Special Education Child Count
Arizona,1024499,14.1,,,10 to <20,No,2020,Special Education Child Count
Arizona,1036815,14.7,,,10 to <20,No,2021,Special Education Child Count
Arizona,1036574,16,,,10 to <20,No,2022,Special Education Child Count
Arkansas,36472,6.9,,,<10,No,2002,ADDM Network*
Arkansas,4940,10.5,,,10 to <20,No,2008,ADDM Network*
Arkansas,38956,15.5,,,10 to <20,No,2010,ADDM Network*
Arkansas,14153,8.8,,,<10,No,2012,ADDM Network*
Arkansas,39992,13.1,,,10 to <20,No,2014,ADDM Network*
Arkansas,40225,15.1,,,10 to <20,No,2016,ADDM Network*
Arkansas,15435,22.9,,,20 to <30,No,2018,ADDM Network*
Arkansas,15432,23.5,,,20 to <30,No,2020,ADDM Network*
Arkansas,15319,29.8,,,20 to <30,No,2022,ADDM Network*
Arkansas,185692,5.3,,,<10,No,2000,Medicaid
Arkansas,218750,5.1,,,<10,No,2001,Medicaid
Arkansas,249902,5,,,<10,No,2002,Medicaid
Arkansas,271969,4.7,,,<10,No,2003,Medicaid
Arkansas,292778,4.5,,,<10,No,2004,Medicaid
Arkansas,317561,4.5,,,<10,No,2005,Medicaid
Arkansas,332135,4.9,,,<10,No,2006,Medicaid
Arkansas,330340,5.4,,,<10,No,2007,Medicaid
Arkansas,328146,6,,,<10,No,2008,Medicaid
Arkansas,332878,6.4,,,<10,No,2009,Medicaid
Arkansas,345509,6.5,,,<10,No,2010,Medicaid
Arkansas,350947,7,,,<10,No,2011,Medicaid
Arkansas,355606,7.4,,,<10,No,2012,Medicaid
Arkansas,360224,7.7,,,<10,No,2013,Medicaid
Arkansas,383755,1.9,,,<10,No,2016,Medicaid
Arkansas,373010,8.6,,,<10,No,2017,Medicaid
Arkansas,373390,10.4,,,10 to <20,No,2018,Medicaid
Arkansas,370648,11.6,,,10 to <20,No,2019,Medicaid
Arkansas,364789,12.1,,,10 to <20,No,2020,Medicaid
Arkansas,380979,13.8,,,10 to <20,No,2021,Medicaid
Arkansas,395357,15.3,,,10 to <20,No,2022,Medicaid
Arkansas,1613,22.7,,,20 to <30,No,2011,National Survey of Children's Health†
Arkansas,2875,23.6,,,20 to <30,No,2020,National Survey of Children's Health†
Arkansas,1439,34.1,,,30+,No,2022,National Survey of Children's Health†
Arkansas,412602,1.6,,,<10,No,2000,Special Education Child Count
Arkansas,411655,1.8,,,<10,No,2001,Special Education Child Count
Arkansas,412287,2.2,,,<10,No,2002,Special Education Child Count
Arkansas,414546,2.4,,,<10,No,2003,Special Education Child Count
Arkansas,417497,2.8,,,<10,No,2004,Special Education Child Count
Arkansas,425018,3.1,,,<10,No,2005,Special Education Child Count
Arkansas,426896,3.6,,,<10,No,2006,Special Education Child Count
Arkansas,427439,4.1,,,<10,No,2007,Special Education Child Count
Arkansas,427149,4.7,,,<10,No,2008,Special Education Child Count
Arkansas,428469,5.2,,,<10,No,2009,Special Education Child Count
Arkansas,429836,5.8,,,<10,No,2010,Special Education Child Count
Arkansas,430885,6.6,,,<10,No,2011,Special Education Child Count
Arkansas,431069,7.2,,,<10,No,2012,Special Education Child Count
Arkansas,434806,7.8,,,<10,No,2013,Special Education Child Count
Arkansas,437275,8.3,,,<10,No,2014,Special Education Child Count
Arkansas,438292,8.9,,,<10,No,2015,Special Education Child Count
Arkansas,440130,9.5,,,<10,No,2016,Special Education Child Count
Arkansas,442030,10.2,,,10 to <20,No,2017,Special Education Child Count
Arkansas,441545,10.8,,,10 to <20,No,2018,Special Education Child Count
Arkansas,442386,11.7,,,10 to <20,No,2019,Special Education Child Count
Arkansas,437877,12.5,,,10 to <20,No,2020,Special Education Child Count
Arkansas,436989,13.5,,,10 to <20,No,2021,Special Education Child Count
Arkansas,440709,14.6,,,10 to <20,No,2022,Special Education Child Count
California,15076,38.9,,,30+,No,2018,ADDM Network*
California,15828,44.9,,,30+,No,2020,ADDM Network*
California,15212,53.1,,,30+,No,2022,ADDM Network*
California,2406609,1,,,<10,No,2000,Medicaid
California,2471781,1.2,,,<10,No,2001,Medicaid
California,2695067,1.4,,,<10,No,2002,Medicaid
California,2831003,1.6,,,<10,No,2003,Medicaid
California,2870079,1.9,,,<10,No,2004,Medicaid
California,2832737,2.5,,,<10,No,2005,Medicaid
California,2799720,3,,,<10,No,2006,Medicaid
California,2767175,3.6,,,<10,No,2007,Medicaid
California,2816838,4.3,,,<10,No,2008,Medicaid
California,2960114,4.4,,,<10,No,2009,Medicaid
California,3086090,4.7,,,<10,No,2010,Medicaid
California,3279839,4.9,,,<10,No,2011,Medicaid
California,3358697,6.8,,,<10,No,2012,Medicaid
California,4014996,6.8,,,<10,No,2013,Medicaid
California,4490115,7.6,,,<10,No,2016,Medicaid
California,4393862,9.7,,,<10,No,2017,Medicaid
California,4297261,13.8,,,10 to <20,No,2018,Medicaid
California,4194913,15.7,,,10 to <20,No,2019,Medicaid
California,4054840,14.2,,,10 to <20,No,2020,Medicaid
California,4178853,15.5,,,10 to <20,No,2021,Medicaid
California,4284136,17.5,,,10 to <20,No,2022,Medicaid
California,1595,19.6,,,10 to <20,No,2011,National Survey of Children's Health†
California,2886,32.1,,,30+,No,2020,National Survey of Children's Health†
California,4860,29.8,,,20 to <30,No,2022,National Survey of Children's Health†
California,5512592,1.8,,,<10,No,2000,Special Education Child Count
California,5617138,2.2,,,<10,No,2001,Special Education Child Count
California,5724081,2.7,,,<10,No,2002,Special Education Child Count
California,5784387,3.1,,,<10,No,2003,Special Education Child Count
California,5812940,3.7,,,<10,No,2004,Special Education Child Count
California,5801532,4.4,,,<10,No,2005,Special Education Child Count
California,5824922,5.1,,,<10,No,2006,Special Education Child Count
California,5813550,5.9,,,<10,No,2007,Special Education Child Count
California,5783968,6.8,,,<10,No,2008,Special Education Child Count
California,5714230,7.8,,,<10,No,2009,Special Education Child Count
California,5743498,8.6,,,<10,No,2010,Special Education Child Count
California,5719777,9.5,,,<10,No,2011,Special Education Child Count
California,5728978,10.3,,,10 to <20,No,2012,Special Education Child Count
California,5723381,11.1,,,10 to <20,No,2013,Special Education Child Count
California,5717500,12,,,10 to <20,No,2014,Special Education Child Count
California,5689280,12.9,,,10 to <20,No,2015,Special Education Child Count
California,5685428,13.9,,,10 to <20,No,2016,Special Education Child Count
California,5679408,14.9,,,10 to <20,No,2017,Special Education Child Count
California,5654612,15.9,,,10 to <20,No,2018,Special Education Child Count
California,5639958,16.2,,,10 to <20,No,2019,Special Education Child Count
California,5540220,17.7,,,10 to <20,No,2020,Special Education Child Count
California,5422146,20.4,,,20 to <30,No,2021,Special Education Child Count
California,5356136,22.9,,,20 to <30,No,2022,Special Education Child Count
Colorado,11020,5.9,,,<10,No,2002,ADDM Network*
Colorado,7184,7.5,,,<10,No,2006,ADDM Network*
Colorado,7725,11.8,,,10 to <20,No,2008,ADDM Network*
Colorado,38806,9.9,,,<10,No,2010,ADDM Network*
Colorado,40538,10.8,,,10 to <20,No,2012,ADDM Network*
Colorado,41128,13.9,,,10 to <20,No,2014,ADDM Network*
Colorado,40874,13.1,,,10 to <20,No,2016,ADDM Network*
Colorado,130820,1.9,,,<10,No,2000,Medicaid
Colorado,145270,1.8,,,<10,No,2001,Medicaid
Colorado,156929,2,,,<10,No,2002,Medicaid
Colorado,174653,2.3,,,<10,No,2003,Medicaid
Colorado,197589,2.5,,,<10,No,2004,Medicaid
Colorado,208987,2.8,,,<10,No,2005,Medicaid
Colorado,216781,3.6,,,<10,No,2006,Medicaid
Colorado,206913,4.8,,,<10,No,2007,Medicaid
Colorado,216481,5.4,,,<10,No,2008,Medicaid
Colorado,252259,5.5,,,<10,No,2009,Medicaid
Colorado,282212,5.7,,,<10,No,2010,Medicaid
Colorado,315401,5.1,,,<10,No,2011,Medicaid
Colorado,337541,4.4,,,<10,No,2012,Medicaid
Colorado,384963,5,,,<10,No,2013,Medicaid
Colorado,530353,8.5,,,<10,No,2016,Medicaid
Colorado,540923,9.8,,,<10,No,2017,Medicaid
Colorado,525012,12.5,,,10 to <20,No,2018,Medicaid
Colorado,509416,15.1,,,10 to <20,No,2019,Medicaid
Colorado,485050,16.8,,,10 to <20,No,2020,Medicaid
Colorado,521499,18.3,,,10 to <20,No,2021,Medicaid
Colorado,532873,21.3,,,20 to <30,No,2022,Medicaid
Colorado,3710,23,,,20 to <30,No,2020,National Survey of Children's Health†
Colorado,2865,28.4,,,20 to <30,No,2022,National Survey of Children's Health†
Colorado,658092,0.7,,,<10,No,2000,Special Education Child Count
Colorado,669550,0.8,,,<10,No,2001,Special Education Child Count
Colorado,677622,1,,,<10,No,2002,Special Education Child Count
Colorado,681787,1.2,,,<10,No,2003,Special Education Child Count
Colorado,687752,1.5,,,<10,No,2004,Special Education Child Count
Colorado,697217,1.8,,,<10,No,2005,Special Education Child Count
Colorado,708550,2.2,,,<10,No,2006,Special Education Child Count
Colorado,714642,2.6,,,<10,No,2007,Special Education Child Count
Colorado,726178,3.1,,,<10,No,2008,Special Education Child Count
Colorado,738477,3.6,,,<10,No,2009,Special Education Child Count
Colorado,747541,4.2,,,<10,No,2010,Special Education Child Count
Colorado,756813,4.9,,,<10,No,2011,Special Education Child Count
Colorado,766235,5.4,,,<10,No,2012,Special Education Child Count
Colorado,778033,5.7,,,<10,No,2013,Special Education Child Count
Colorado,791275,6.2,,,<10,No,2014,Special Education Child Count
Colorado,802257,6.8,,,<10,No,2015,Special Education Child Count
Colorado,808556,7.3,,,<10,No,2016,Special Education Child Count
Colorado,813658,7.9,,,<10,No,2017,Special Education Child Count
Colorado,814399,8.7,,,<10,No,2018,Special Education Child Count
Colorado,814698,9.5,,,<10,No,2019,Special Education Child Count
Colorado,798574,10.3,,,10 to <20,No,2020,Special Education Child Count
Colorado,788172,11.1,,,10 to <20,No,2021,Special Education Child Count
Colorado,779991,12.4,,,10 to <20,No,2022,Special Education Child Count
Connecticut,163068,0.5,,,<10,No,2000,Medicaid
Connecticut,170794,0.6,,,<10,No,2001,Medicaid
Connecticut,182671,0.6,,,<10,No,2002,Medicaid
Connecticut,189680,0.5,,,<10,No,2003,Medicaid
Connecticut,195864,0.5,,,<10,No,2004,Medicaid
Connecticut,198270,0.5,,,<10,No,2005,Medicaid
Connecticut,194389,2.4,,,<10,No,2006,Medicaid
Connecticut,192120,2.9,,,<10,No,2007,Medicaid
Connecticut,197279,3.6,,,<10,No,2008,Medicaid
Connecticut,209322,5.5,,,<10,No,2009,Medicaid
Connecticut,222605,6.6,,,<10,No,2010,Medicaid
Connecticut,231880,7.7,,,<10,No,2011,Medicaid
Connecticut,239389,8.9,,,<10,No,2012,Medicaid
Connecticut,245529,9.9,,,<10,No,2013,Medicaid
Connecticut,276337,13.5,,,10 to <20,No,2016,Medicaid
Connecticut,280822,14.4,,,10 to <20,No,2017,Medicaid
Connecticut,284755,16.3,,,10 to <20,No,2018,Medicaid
Connecticut,287751,18.2,,,10 to <20,No,2019,Medicaid
Connecticut,284244,18.9,,,10 to <20,No,2020,Medicaid
Connecticut,299775,19.8,,,10 to <20,No,2021,Medicaid
Connecticut,310187,22,,,20 to <30,No,2022,Medicaid
Connecticut,1604,11.9,,,10 to <20,No,2007,National Survey of Children's Health†
Connecticut,1660,12.5,,,10 to <20,No,2011,National Survey of Children's Health†
Connecticut,3064,35.6,,,30+,No,2020,National Survey of Children's Health†
Connecticut,1421,29.4,,,20 to <30,No,2022,National Survey of Children's Health†
Connecticut,510125,2.3,,,<10,No,2000,Special Education Child Count
Connecticut,517272,2.7,,,<10,No,2001,Special Education Child Count
Connecticut,517649,3.2,,,<10,No,2002,Special Education Child Count
Connecticut,523070,3.7,,,<10,No,2003,Special Education Child Count
Connecticut,523056,4.3,,,<10,No,2004,Special Education Child Count
Connecticut,521079,5.1,,,<10,No,2005,Special Education Child Count
Connecticut,520689,6,,,<10,No,2006,Special Education Child Count
Connecticut,516557,6.9,,,<10,No,2007,Special Education Child Count
Connecticut,511562,8.1,,,<10,No,2008,Special Education Child Count
Connecticut,508413,9.2,,,<10,No,2009,Special Education Child Count
Connecticut,504955,10.1,,,10 to <20,No,2010,Special Education Child Count
Connecticut,499575,11.2,,,10 to <20,No,2011,Special Education Child Count
Connecticut,495151,12.2,,,10 to <20,No,2012,Special Education Child Count
Connecticut,491004,13,,,10 to <20,No,2013,Special Education Child Count
Connecticut,487037,13.9,,,10 to <20,No,2014,Special Education Child Count
Connecticut,482907,14.7,,,10 to <20,No,2015,Special Education Child Count
Connecticut,479942,15.4,,,10 to <20,No,2016,Special Education Child Count
Connecticut,476476,16.2,,,10 to <20,No,2017,Special Education Child Count
Connecticut,472070,17.1,,,10 to <20,No,2018,Special Education Child Count
Connecticut,468666,18.3,,,10 to <20,No,2019,Special Education Child Count
Connecticut,461765,20.3,,,20 to <30,No,2020,Special Education Child Count
Connecticut,456369,21.6,,,20 to <30,No,2021,Special Education Child Count
Connecticut,459678,23,,,20 to <30,No,2022,Special Education Child Count
Delaware,42834,3.2,,,<10,No,2000,Medicaid
Delaware,46003,2.8,,,<10,No,2001,Medicaid
Delaware,49318,4,,,<10,No,2002,Medicaid
Delaware,51552,3.8,,,<10,No,2003,Medicaid
Delaware,54121,3.5,,,<10,No,2004,Medicaid
Delaware,56660,3.7,,,<10,No,2005,Medicaid
Delaware,57289,4,,,<10,No,2006,Medicaid
Delaware,57971,4.5,,,<10,No,2007,Medicaid
Delaware,60841,4.6,,,<10,No,2008,Medicaid
Delaware,64313,4.8,,,<10,No,2009,Medicaid
Delaware,68633,5.4,,,<10,No,2010,Medicaid
Delaware,73977,8.8,,,<10,No,2011,Medicaid
Delaware,76828,10,,,10 to <20,No,2012,Medicaid
Delaware,78636,10.6,,,10 to <20,No,2013,Medicaid
Delaware,90960,15.4,,,10 to <20,No,2016,Medicaid
Delaware,89898,17,,,10 to <20,No,2017,Medicaid
Delaware,90356,18.7,,,10 to <20,No,2018,Medicaid
Delaware,90917,20.9,,,20 to <30,No,2019,Medicaid
Delaware,89869,21.3,,,20 to <30,No,2020,Medicaid
Delaware,95791,23.1,,,20 to <30,No,2021,Medicaid
Delaware,98888,25.7,,,20 to <30,No,2022,Medicaid
Delaware,1572,23.8,,,20 to <30,No,2011,National Survey of Children's Health†
Delaware,2811,39.3,,,30+,No,2020,National Survey of Children's Health†
Delaware,1383,36.6,,,30+,No,2022,National Survey of Children's Health†
Delaware,106279,2.3,,,<10,No,2000,Special Education Child Count
Delaware,107316,2.4,,,<10,No,2001,Special Education Child Count
Delaware,107916,2.8,,,<10,No,2002,Special Education Child Count
Delaware,109122,3.1,,,<10,No,2003,Special Education Child Count
Delaware,110142,3.5,,,<10,No,2004,Special Education Child Count
Delaware,111746,3.9,,,<10,No,2005,Special Education Child Count
Delaware,112988,4.6,,,<10,No,2006,Special Education Child Count
Delaware,113174,5.1,,,<10,No,2007,Special Education Child Count
Delaware,115234,5.8,,,<10,No,2008,Special Education Child Count
Delaware,116509,6.2,,,<10,No,2009,Special Education Child Count
Delaware,117967,6.3,,,<10,No,2010,Special Education Child Count
Delaware,117428,7.1,,,<10,No,2011,Special Education Child Count
Delaware,117607,7.7,,,<10,No,2012,Special Education Child Count
Delaware,119786,8.2,,,<10,No,2013,Special Education Child Count
Delaware,122317,9.3,,,<10,No,2014,Special Education Child Count
Delaware,123254,10.6,,,10 to <20,No,2015,Special Education Child Count
Delaware,124609,11.1,,,10 to <20,No,2016,Special Education Child Count
Delaware,124548,13,,,10 to <20,No,2017,Special Education Child Count
Delaware,126504,14,,,10 to <20,No,2018,Special Education Child Count
Delaware,127818,15.3,,,10 to <20,No,2019,Special Education Child Count
Delaware,126596,16.9,,,10 to <20,No,2020,Special Education Child Count
Delaware,127938,19.1,,,10 to <20,No,2021,Special Education Child Count
Delaware,129476,21.8,,,20 to <30,No,2022,Special Education Child Count
District of Columbia,58590,0.5,,,<10,No,2000,Medicaid
District of Columbia,58799,0.5,,,<10,No,2001,Medicaid
District of Columbia,56388,0.4,,,<10,No,2002,Medicaid
District of Columbia,61285,0.7,,,<10,No,2003,Medicaid
District of Columbia,62570,0.9,,,<10,No,2004,Medicaid
District of Columbia,62544,0.9,,,<10,No,2005,Medicaid
District of Columbia,61119,1.5,,,<10,No,2006,Medicaid
District of Columbia,59545,1.6,,,<10,No,2007,Medicaid
District of Columbia,58586,2,,,<10,No,2008,Medicaid
District of Columbia,58975,3.8,,,<10,No,2009,Medicaid
District of Columbia,61320,4.5,,,<10,No,2010,Medicaid
District of Columbia,62845,5.5,,,<10,No,2011,Medicaid
District of Columbia,63895,6.5,,,<10,No,2012,Medicaid
District of Columbia,64611,8.4,,,<10,No,2013,Medicaid
District of Columbia,67107,10.5,,,10 to <20,No,2016,Medicaid
District of Columbia,73861,10.6,,,10 to <20,No,2021,Medicaid
District of Columbia,76921,17.5,,,10 to <20,No,2022,Medicaid
District of Columbia,2561,21.6,,,20 to <30,No,2020,National Survey of Children's Health†
District of Columbia,1151,19.2,,,10 to <20,No,2022,National Survey of Children's Health†
District of Columbia,55111,1.8,,,<10,No,2000,Special Education Child Count
District of Columbia,54822,2.5,,,<10,No,2001,Special Education Child Count
District of Columbia,60385,2.6,,,<10,No,2002,Special Education Child Count
District of Columbia,62534,3,,,<10,No,2003,Special Education Child Count
District of Columbia,56081,5.1,,,<10,No,2008,Special Education Child Count
District of Columbia,55499,7.1,,,<10,No,2010,Special Education Child Count
District of Columbia,55520,8,,,<10,No,2011,Special Education Child Count
District of Columbia,56954,9,,,<10,No,2012,Special Education Child Count
District of Columbia,58956,9.8,,,<10,No,2013,Special Education Child Count
District of Columbia,60718,10.2,,,10 to <20,No,2014,Special Education Child Count
District of Columbia,63804,10.9,,,10 to <20,No,2015,Special Education Child Count
District of Columbia,65732,11.9,,,10 to <20,No,2016,Special Education Child Count
District of Columbia,67123,13,,,10 to <20,No,2017,Special Education Child Count
District of Columbia,68136,14.4,,,10 to <20,No,2018,Special Education Child Count
District of Columbia,69252,16,,,10 to <20,No,2019,Special Education Child Count
District of Columbia,71623,22.3,,,20 to <30,No,2022,Special Education Child Count
Florida,27615,4.2,,,<10,No,2006,ADDM Network*
Florida,29366,7.2,,,<10,No,2008,ADDM Network*
Florida,801638,1.7,,,<10,No,2000,Medicaid
Florida,904760,1.7,,,<10,No,2001,Medicaid
Florida,998003,1.7,,,<10,No,2002,Medicaid
Florida,1046227,2,,,<10,No,2003,Medicaid
Florida,1054779,2.3,,,<10,No,2004,Medicaid
Florida,1109808,2.6,,,<10,No,2005,Medicaid
Florida,1079107,3.1,,,<10,No,2006,Medicaid
Florida,1010850,3.3,,,<10,No,2007,Medicaid
Florida,1057472,4,,,<10,No,2008,Medicaid
Florida,1227086,4.6,,,<10,No,2009,Medicaid
Florida,1369370,5.2,,,<10,No,2010,Medicaid
Florida,1456639,5.6,,,<10,No,2011,Medicaid
Florida,1522818,6.7,,,<10,No,2012,Medicaid
Florida,1676150,7.5,,,<10,No,2013,Medicaid
Florida,1985719,12.4,,,10 to <20,No,2016,Medicaid
Florida,2045260,10.5,,,10 to <20,No,2017,Medicaid
Florida,2019054,9.3,,,<10,No,2018,Medicaid
Florida,1971684,17,,,10 to <20,No,2019,Medicaid
Florida,2016958,17.6,,,10 to <20,No,2020,Medicaid
Florida,2134140,20,,,20 to <30,No,2021,Medicaid
Florida,2163397,23,,,20 to <30,No,2022,Medicaid
Florida,1590,17.9,,,10 to <20,No,2011,National Survey of Children's Health†
Florida,2889,25.2,,,20 to <30,No,2020,National Survey of Children's Health†
Florida,1341,50.9,,,30+,No,2022,National Survey of Children's Health†
Florida,2203889,1.5,,,<10,No,2000,Special Education Child Count
Florida,2266215,1.8,,,<10,No,2001,Special Education Child Count
Florida,2305437,2.1,,,<10,No,2002,Special Education Child Count
Florida,2346054,2.4,,,<10,No,2003,Special Education Child Count
Florida,2394178,2.7,,,<10,No,2004,Special Education Child Count
Florida,2424459,3,,,<10,No,2005,Special Education Child Count
Florida,2423333,3.5,,,<10,No,2006,Special Education Child Count
Florida,2422427,4.1,,,<10,No,2007,Special Education Child Count
Florida,2389359,4.9,,,<10,No,2008,Special Education Child Count
Florida,2386970,5.7,,,<10,No,2009,Special Education Child Count
Florida,2393471,6.6,,,<10,No,2010,Special Education Child Count
Florida,2409916,7.4,,,<10,No,2011,Special Education Child Count
Florida,2426549,8.3,,,<10,No,2012,Special Education Child Count
Florida,2454956,9.3,,,<10,No,2013,Special Education Child Count
Florida,2493779,10.2,,,10 to <20,No,2014,Special Education Child Count
Florida,2532598,11.2,,,10 to <20,No,2015,Special Education Child Count
Florida,2555399,12.1,,,10 to <20,No,2016,Special Education Child Count
Florida,2571629,13.1,,,10 to <20,No,2017,Special Education Child Count
Florida,2581374,14.3,,,10 to <20,No,2018,Special Education Child Count
Florida,2589995,15.4,,,10 to <20,No,2019,Special Education Child Count
Florida,2554697,16.7,,,10 to <20,No,2020,Special Education Child Count
Florida,2574575,18,,,10 to <20,No,2021,Special Education Child Count
Florida,2608890,19.4,,,10 to <20,No,2022,Special Education Child Count
Georgia,43593,6.5,,,<10,No,2000,ADDM Network*
Georgia,44299,7.6,,,<10,No,2002,ADDM Network*
Georgia,45190,8.9,,,<10,No,2004,ADDM Network*
Georgia,46621,10.2,,,10 to <20,No,2006,ADDM Network*
Georgia,50427,11.9,,,10 to <20,No,2008,ADDM Network*
Georgia,48529,15.5,,,10 to <20,No,2010,ADDM Network*
Georgia,49720,15.5,,,10 to <20,No,2012,ADDM Network*
Georgia,51161,17,,,10 to <20,No,2014,ADDM Network*
Georgia,24113,18.9,,,10 to <20,No,2016,ADDM Network*
Georgia,23580,21.8,,,20 to <30,No,2018,ADDM Network*
Georgia,21921,25.2,,,20 to <30,No,2020,ADDM Network*
Georgia,35213,32.6,,,30+,No,2022,ADDM Network*
Georgia,460568,2.3,,,<10,No,2000,Medicaid
Georgia,540112,2.4,,,<10,No,2001,Medicaid
Georgia,606252,2.7,,,<10,No,2002,Medicaid
Georgia,656791,3.3,,,<10,No,2003,Medicaid
Georgia,705383,3.8,,,<10,No,2004,Medicaid
Georgia,751510,4,,,<10,No,2005,Medicaid
Georgia,707071,4.1,,,<10,No,2006,Medicaid
Georgia,651351,4.6,,,<10,No,2007,Medicaid
Georgia,665660,5.2,,,<10,No,2008,Medicaid
Georgia,732831,5.7,,,<10,No,2009,Medicaid
Georgia,788431,6.3,,,<10,No,2010,Medicaid
Georgia,810505,6.8,,,<10,No,2011,Medicaid
Georgia,834418,7.4,,,<10,No,2012,Medicaid
Georgia,841440,8.1,,,<10,No,2013,Medicaid
Georgia,1156740,10,,,10 to <20,No,2016,Medicaid
Georgia,1138233,11.4,,,10 to <20,No,2017,Medicaid
Georgia,1151861,13,,,10 to <20,No,2018,Medicaid
Georgia,1138777,14.6,,,10 to <20,No,2019,Medicaid
Georgia,1157572,14.8,,,10 to <20,No,2020,Medicaid
Georgia,1249170,16.3,,,10 to <20,No,2021,Medicaid
Georgia,1319406,18.3,,,10 to <20,No,2022,Medicaid
Georgia,2862,29.4,,,20 to <30,No,2020,National Survey of Children's Health†
Georgia,2243,34.5,,,30+,No,2022,National Survey of Children's Health†
Georgia,1301729,1.4,,,<10,No,2000,Special Education Child Count
Georgia,1326151,1.8,,,<10,No,2001,Special Education Child Count
Georgia,1346495,2.2,,,<10,No,2002,Special Education Child Count
Georgia,1367276,2.8,,,<10,No,2003,Special Education Child Count
Georgia,1393151,3.2,,,<10,No,2004,Special Education Child Count
Georgia,1431431,3.8,,,<10,No,2005,Special Education Child Count
Georgia,1459386,4.5,,,<10,No,2006,Special Education Child Count
Georgia,1479890,5,,,<10,No,2007,Special Education Child Count
Georgia,1485730,5.5,,,<10,No,2008,Special Education Child Count
Georgia,1494420,6,,,<10,No,2009,Special Education Child Count
Georgia,1502243,6.5,,,<10,No,2010,Special Education Child Count
Georgia,1506291,7.2,,,<10,No,2011,Special Education Child Count
Georgia,1521243,7.8,,,<10,No,2012,Special Education Child Count
Georgia,1541824,8.3,,,<10,No,2013,Special Education Child Count
